Inmateid,Bookingid,Last Admission Date,InmateLast,Inmatefirst,Gender,Race,Age at booking,Days in Custody from Last Admission Date,casedisposition,ChargeDescription,Statute,ChargeCrimeType,CurrentBond,TotalBond,City,Zip
1935198572,1398324671,1/31/15,,,Male,Black,19,486,Case Continued,MURDER/INTENT TO KILL/INJURE,720 ILCS 5/9-1(a)(1),Class M Felony (Murder),$0 ,$0 ,CHICAGO,60644
1935199676,1398324687,1/31/15,,,Male,Black,29,486,Case Continued,MURDER/INTENT TO KILL/INJURE,720 ILCS 5/9-1(a)(1),Class M Felony (Murder),$0 ,$0 ,Chgo,
1935192718,1398324694,1/31/15,,,Male,Black,29,486,Case Continued,BURGLARY,720 ILCS 5/19-1(a),Class 2 Felony,"$50,000 ","$50,000 ",Chicago,60636
1935191886,1398325990,2/1/15,,,Male,Black,20,485,Case Continued,BURGLARY,720 ILCS 5/19-1(a),Class 2 Felony,$0 ,"$175,000 ",Harvey,60426
1935191886,1398325990,2/1/15,,,Male,Black,20,485,Case Continued,BURGLARY,720 ILCS 5/19-1(a),Class 2 Felony,"$75,000 ","$175,000 ",Harvey,60426
1935191886,1398325990,2/1/15,,,Male,Black,20,485,Case Continued,FELON POSS/USE WEAPON/FIREARM,720 ILCS 5/24-1.1(a),Class 3 Felony,"$100,000 ","$175,000 ",Harvey,60426
1935197147,1398325991,2/1/15,,,Male,Black,51,485,Case Continued,OTHER AMT NARCOTIC SCHED I&II,720 ILCS 570/401(d)(i),Class 2 Felony,$0 ,"$130,000 ",Chicago,60643
1935197147,1398325991,2/1/15,,,Male,Black,51,485,Case Continued,RESIDENTIAL BURGLARY,720 ILCS 5/19-3(a),Class 1 Felony,"$100,000 ","$130,000 ",Chicago,60643
1935197147,1398325991,2/1/15,,,Male,Black,51,485,Case Continued,MFG/DEL 1<15 GR COCAINE/ANLG,720 ILCS 570/401(c)(2),Class 1 Felony,"$30,000 ","$130,000 ",Chicago,60643
1935196561,1398326043,2/1/15,,,Male,Black,21,485,Case Continued,FELON POSS/USE WEAPON/FIREARM,720 ILCS 5/24-1.1(a),Class 3 Felony,"$100,000 ","$200,000 ",Chicago,60643
1935194267,1398326302,2/2/15,,,Male,Black,41,484,Case Continued,MFG/DISTRIB LOOK-ALIKE SUB,720 ILCS 570/404(b),Class 3 Felony,"$25,000 ","$100,000 ",Berwyn,60402
1935194267,1398326302,2/2/15,,,Male,Black,41,484,Case Continued,MFG/DEL 10-15 GR HEROIN/ANLG,720 ILCS 570/401(c)(1),Class 1 Felony,"$25,000 ","$100,000 ",Berwyn,60402
1935194267,1398326302,2/2/15,,,Male,Black,41,484,Case Continued,MFG/DEL 1<15 GR HEROIN/ANALOG,720 ILCS 570/401(c)(1),Class 1 Felony,"$50,000 ","$100,000 ",Berwyn,60402
1935192822,1398326852,2/4/15,,,Male,Black,41,482,Case Continued,MURDER/INTENT TO KILL/INJURE,720 ILCS 5/9-1(a)(1),Class M Felony (Murder),$0 ,$0 ,Chicago,60637
1935198840,1398326877,2/4/15,,,Male,Black,28,482,Case Continued,AGG BATTERY/DISCHARGE FIREARM,720 ILCS 5/12-3.05(e)(1),Class X Felony,"$500,000 ","$500,000 ",Chicago,60623
1935196546,1398326880,2/4/15,,,Male,Black,24,482,Case Continued,AGG BATTERY/DISCHARGE FIREARM,720 ILCS 5/12-3.05(e)(1),Class X Felony,"$500,000 ","$500,000 ",Chgo,60623
1935198633,1398327083,2/5/15,,,Male,Hispanic Black,32,481,Case Continued,CRIMINAL SEX ASSAULT/CONSENT,720 ILCS 5/11-1.20(a)(2),Class 1 Felony,"$100,000 ","$1,200,000 ",HICKORY HILLS,60457
1935198633,1398327083,2/5/15,,,Male,Hispanic Black,32,481,Case Continued,CRIMINAL SEX ASSAULT/CONSENT,720 ILCS 5/11-1.20(a)(2),Class 1 Felony,"$600,000 ","$1,200,000 ",HICKORY HILLS,60457
1935198633,1398327083,2/5/15,,,Male,Hispanic Black,32,481,Case Continued,AGG CRIM SEX ASLT/BODILY HARM,720 ILCS 5/11-1.30(a)(2),Class X Felony,"$500,000 ","$1,200,000 ",HICKORY HILLS,60457
1935198646,1398327135,2/5/15,,,Male,Latino,25,481,Case Continued,PRED CRIM SEX ASLT/VICTIM <13,720 ILCS 5/11-1.40(a)(1),Class X Felony,"$750,000 ","$750,000 ",CHICAGO,60647
1935198646,1398327135,2/5/15,,,Male,Latino,25,481,Case Continued,Aggravated DUI,625 ILCS 5 11-501(d)(1)(h),,,"$750,000 ",CHICAGO,60647
1935192003,1398327157,2/5/15,,,Male,Black,29,481,Case Continued,ARMED ROBBERY/ARMED W/FIREARM,720 ILCS 5/18-2(a)(2),Class X Felony,"$500,000 ","$850,000 ",Chgo,60623
1935192003,1398327157,2/5/15,,,Male,Black,29,481,Case Continued,ARMED ROBBERY/ARMED W/FIREARM,720 ILCS 5/18-2(a)(2),Class X Felony,"$350,000 ","$850,000 ",Chgo,60623
1935196281,1398327471,2/6/15,,,Male,Black,27,480,Case Continued,MURDER/INTENT TO KILL/INJURE,720 ILCS 5/9-1(a)(1),Class M Felony (Murder),$0 ,$0 ,Chicago,60652
1935191701,1398327476,2/6/15,,,Male,Black,33,480,Case Continued,MFG/DEL 1<15 GR COCAINE/ANLG,720 ILCS 570/401(c)(2),Class 1 Felony,"$25,000 ","$25,000 ",CHICAGO,60624
1935194374,1398327482,2/6/15,,,Male,Black,25,480,Case Continued,MURDER/INTENT TO KILL/INJURE,720 ILCS 5/9-1(a)(1),Class M Felony (Murder),"$600,000 ","$2,100,000 ",CHICAGO,0
1935194374,1398327482,2/6/15,,,Male,Black,25,480,Case Continued,MURDER/INTENT TO KILL/INJURE,720 ILCS 5/9-1(a)(1),Class M Felony (Murder),"$1,500,000 ","$2,100,000 ",CHICAGO,0
1935198674,1398327656,2/7/15,,,Male,Black,19,479,Case Continued,ARMED ROBBERY/ARMED W/FIREARM,720 ILCS 5/18-2(a)(2),Class X Felony,"$300,000 ","$300,000 ",Chicago,60628
1935194633,1398327736,2/7/15,,,Male,Black,27,479,Case Continued,UNLWFL POSS/DRIVER/VEH/STOLEN,625 ILCS 5/4-103.2(a)(7)(A),Class 1 Felony,"$70,000 ","$70,000 ",Chicago,60617
1935199797,1398327738,2/7/15,,,Male,Black,44,479,Case Continued,ARMED HABITUAL CRIMINAL,720 ILCS 5/24-1.7(a),Class X Felony,"$100,000 ","$100,000 ",Chicago,60644
1935194687,1398327747,2/7/15,,,Male,Black,60,479,Case Continued,BURGLARY,720 ILCS 5/19-1(a),Class 2 Felony,"$70,000 ","$70,000 ",Chicago,60609
1935198698,1398327962,2/8/15,,,Male,Hispanic White,25,478,Case Continued,ARMED ROBBERY/DISCH FIREARM,720 ILCS 5/18-2(a)(3),Class X Felony,"$400,000 ","$1,000,000 ",CHICAGO,60629
1935198698,1398327962,2/8/15,,,Male,Hispanic White,25,478,Case Continued,FELON POSS/USE WEAPON/FIREARM,720 ILCS 5/24-1.1(a),Class 3 Felony,"$100,000 ","$1,000,000 ",CHICAGO,60629
1935199638,1398328025,2/8/15,,,Male,Black,31,478,Case Continued,POSS AMT CON SUB EXCEPT(A)/(D),720 ILCS 570/402(c),Class 4 Felony,$0 ,"$40,000 ",Chgo,60628
1935199638,1398328025,2/8/15,,,Male,Black,31,478,Stricken With Leave to Reinstate,,,,,"$40,000 ",Chgo,60628
1935199638,1398328025,2/8/15,,,Male,Black,31,478,Case Continued,ESCAPE/VIOLATE ELEC MONITORING,730 ILCS 5/5-8A-4.1(a),Class 3 Felony,$0 ,"$40,000 ",Chgo,60628
1935193836,1398328028,2/8/15,,,Male,Black,28,478,Case Continued,MURDER/INTENT TO KILL/INJURE,720 ILCS 5/9-1(a)(1),Class M Felony (Murder),$0 ,$0 ,Chicago,60629
1935198704,1398328180,2/9/15,,,Male,Black,21,477,Case Continued,ARMED ROBBERY/ARMED W/FIREARM,720 ILCS 5/18-2(a)(2),Class X Felony,"$300,000 ","$300,000 ",CHICAGO HEIGHTS,60411
1935193595,1398328184,2/9/15,,,Male,Black,29,477,Case Continued,AGG CRIM SEX ABUSE/VIC 13-17,720 ILCS 5/11-1.60(c)(1)(ii),Class 2 Felony,"$300,000 ","$400,000 ",Chicago,60612
1935193595,1398328184,2/9/15,,,Male,Black,29,477,Case Continued,ROBBERY,720 ILCS 5/18-1(a),Class 2 Felony,"$100,000 ","$400,000 ",Chicago,60612
1935198722,1398328221,2/9/15,,,Male,Hispanic White,25,477,Case Continued,ARMED ROBBERY/ARMED W/FIREARM,720 ILCS 5/18-2(a)(2),Class X Felony,"$300,000 ","$300,000 ",CHICAGO,60638
1935198802,1398328395,2/10/15,,,Male,Black,59,476,Case Continued,MURDER/INTENT TO KILL/INJURE,720 ILCS 5/9-1(a)(1),Class M Felony (Murder),"$1,000,000 ","$1,000,000 ",Chgo,60628
1935192875,1398328571,2/11/15,,,Male,Black,30,475,Case Continued,AGG BATTERY/DISCHARGE FIREARM,720 ILCS 5/12-3.05(e)(1),Class X Felony,"$750,000 ","$1,750,000 ",BATAVIA,60510
1935195689,1398328590,2/11/15,,,Male,Latino,35,475,Case Continued,ARMED ROBBERY/ARMED W/FIREARM,720 ILCS 5/18-2(a)(2),Class X Felony,"$750,000 ","$1,575,000 ",chicago,60647
1935195689,1398328590,2/11/15,,,Male,Latino,35,475,Time Considered Served,DRIVING ON REVOKED LICENSE,625 ILCS 5/6-303(a),Class A Misdemeanor,$0 ,"$1,575,000 ",chicago,60647
1935193187,1398328607,2/11/15,,,Male,Black,49,475,Case Continued,RESIDENTIAL BURGLARY,720 ILCS 5/19-3(a),Class 1 Felony,"$125,000 ","$250,000 ",CHICAGO,60637
1935196440,1398328624,2/11/15,,,Male,Black,24,475,Case Continued,AGG DISCH SILENCER PERSON/VEH,720 ILCS 5/24-1.2-5(a)(2),Class X Felony,"$250,000 ","$250,000 ",CHICAGO,60636
1935198739,1398328627,2/11/15,,,Male,Black,19,475,I Bond with Electronic Monitoring,CRIM DMG/GOVT PROP/<$500,720 ILCS 5/21-1.01(a)(1),Class 4 Felony,"$50,000 ","$550,000 ",CHICAGO,6612
1935198739,1398328627,2/11/15,,,Male,Black,19,475,Case Continued,ARMED ROBBERY/ARMED W/FIREARM,720 ILCS 5/18-2(a)(2),Class X Felony,"$500,000 ","$550,000 ",CHICAGO,6612
1935198739,1398328627,2/11/15,,,Male,Black,19,475,Sentence Expired,DIRECT CRIMINAL CONTEMPT,720 ILCS 5/1-3,Other,,"$550,000 ",CHICAGO,6612
1935199160,1398328783,2/12/15,,,Male,Black,24,474,Case Continued,MURDER/INTENT TO KILL/INJURE,720 ILCS 5/9-1(a)(1),Class M Felony (Murder),$0 ,"$100,000 ",Chicago,60616
1935199160,1398328783,2/12/15,,,Male,Black,24,474,Case Continued,"Violation, Modification, or Revocation of Probation",730 ILCS 5 5-6-4,,"$100,000 ","$100,000 ",Chicago,60616
1935199800,1398328796,2/12/15,,,Male,Black,28,474,Case Continued,MFG/DEL HEROIN/SCH/PUB HS/PK,720 ILCS 570/407(b)(1),Class X Felony,"$2,000 ","$102,000 ",CHICAGO,60623
1935198746,1398328805,2/12/15,,,Male,Hispanic White,20,474,Case Continued,ARMED ROBBERY/ARMED W/FIREARM,720 ILCS 5/18-2(a)(2),Class X Felony,"$225,000 ","$225,000 ",FRANKLIN PARK,60131
1935194725,1398328821,2/12/15,,,Male,Black,24,474,Case Continued,MURDER/INTENT TO KILL/INJURE,720 ILCS 5/9-1(a)(1),Class M Felony (Murder),"$40,000 ","$40,000 ",Richton Park,60471
1935194725,1398328821,2/12/15,,,Male,Black,24,474,Case Continued,ROBBERY,720 ILCS 5/18-1(a),Class 2 Felony,$0 ,"$40,000 ",Richton Park,60471
1935198755,1398329011,2/13/15,,,Male,Latino,20,473,Case Continued,ANIMAL TORTURE,510 ILCS 70/3.03(a),Class 4 Felony,"$1,000,000 ","$1,075,000 ",Cicero,60804
1935198755,1398329011,2/13/15,,,Male,Latino,20,473,Case Continued,CRIM SEX ASSAULT/FORCE,720 ILCS 5/11-1.20(a)(1),Class 1 Felony,"$75,000 ","$1,075,000 ",Cicero,60804
1935198759,1398329027,2/13/15,,,Male,Latino,20,473,Case Continued,MURDER/INTENT TO KILL/INJURE,720 ILCS 5/9-1(a)(1),Class M Felony (Murder),$0 ,$0 ,CHICAGO,60639
1935198765,1398329044,2/13/15,,,Male,Black,19,473,Vacated,,,,,$0 ,Chicago,60628
1935198765,1398329044,2/13/15,,,Male,Black,19,473,Case Continued,AGG CRIM SEX ASSAULT/WEAPON,720 ILCS 5/11-1.30(a)(1),Class X Felony,$0 ,$0 ,Chicago,60628
1935192017,1398329228,2/14/15,,,Male,Black,32,472,NOLLE,ARMED ROBBERY/ARMED W/FIREARM,720 ILCS 5/18-2(a)(2),Class X Felony,,"$450,000 ",Chicago,60637
1935192017,1398329228,2/14/15,,,Male,Black,32,472,Case Continued,ESCAPE/VIOLATE ELEC MONITORING,730 ILCS 5/5-8A-4.1(a),Class 3 Felony,$0 ,"$450,000 ",Chicago,60637
1935192017,1398329228,2/14/15,,,Male,Black,32,472,Case Continued,AGG KIDNAPING ARMED W/FIREARM,720 ILCS 5/10-2(a)(6),Class X Felony,"$50,000 ","$450,000 ",Chicago,60637
1935199776,1398329248,2/14/15,,,Male,Black,23,472,Case Continued,MURDER/INTENT TO KILL/INJURE,720 ILCS 5/9-1(a)(1),Class M Felony (Murder),"$1,000,000 ","$2,000,000 ",Chicago,60628
1935199848,1398329439,2/15/15,,,Male,White,35,471,Case Continued,MURDER/INTENT TO KILL/INJURE,720 ILCS 5/9-1(a)(1),Class M Felony (Murder),"$2,000,000 ","$2,500,000 ",CHICAGO,606620
1935197273,1398329452,2/15/15,,,Male,Black,26,471,Case Continued,UNLAWFUL VEHICULAR INVASION,720 ILCS 5/12-11.1,Class 1 Felony,"$300,000 ","$600,000 ",CHICGO,60636
1935198790,1398329466,2/15/15,,,Male,Black,19,471,Case Continued,MURDER/INTENT TO KILL/INJURE,720 ILCS 5/9-1(a)(1),Class M Felony (Murder),$0 ,$0 ,CHICAGO,60620
1935198966,1398329677,2/16/15,,,Male,Black,38,470,Case Continued,ARMED ROBBERY/ARMED W/FIREARM,720 ILCS 5/18-2(a)(2),Class X Felony,"$250,000 ","$250,000 ",CHICAGO,60643
1935197038,1398329684,2/16/15,,,Male,Black,33,470,Case Continued,FORGERY,720 ILCS 5/17-3,Class 3 Felony,"$100,000 ","$130,000 ",CHICAGO,60628
1935197038,1398329684,2/16/15,,,Male,Black,33,470,Case Continued,FORGERY/ISSUE/DELIVER DOCUMENT,720 ILCS 5/17-3(a)(2),Class 3 Felony,$0 ,"$130,000 ",CHICAGO,60628
1935193726,1398330150,2/18/15,,,Male,Black,44,468,Case Continued,AGG BATTERY/GREAT BODILY HARM,720 ILCS 5/12-3.05(a)(1),Class 3 Felony,$0 ,$0 ,chicago,60619
1935198844,1398330204,2/18/15,,,Male,Black,19,468,Case Continued,MURDER/INTENT TO KILL/INJURE,720 ILCS 5/9-1(a)(1),Class M Felony (Murder),$0 ,"$2,000,000 ",CHICAGO,0
1935198855,1398330420,2/19/15,,,Male,Latino,41,467,Case Continued,MFG/DEL 15<100 GR COCA/ANALOG,720 ILCS 570/401(a)(2)(A),Class X Felony,"$200,000 ","$1,650,000 ",Chicago,60625
1935198855,1398330420,2/19/15,,,Male,Latino,41,467,Case Continued,MFG/DEL 1<15 GR COCAINE/ANLG,720 ILCS 570/401(c)(2),Class 1 Felony,"$200,000 ","$1,650,000 ",Chicago,60625
1935198855,1398330420,2/19/15,,,Male,Latino,41,467,Case Continued,MFG/DEL 100<400 GR COCA/ANLG,720 ILCS 570/401(a)(2)(B),Class X Felony,"$200,000 ","$1,650,000 ",Chicago,60625
1935198859,1398330428,2/19/15,,,Male,Black,43,467,Case Continued,MURDER/INTENT TO KILL/INJURE,720 ILCS 5/9-1(a)(1),Class M Felony (Murder),"$1,000,000 ","$1,000,000 ",Chicago,60619
1935196126,1398330440,2/19/15,,,Male,Black,22,467,Probation Termination Unsatisfact.,"Violation, Modification, or Revocation of Probation",730 ILCS 5 5-6-4,,$0 ,"$75,000 ",Chicago,60644
1935196126,1398330440,2/19/15,,,Male,Black,22,467,Sentenced to VRIC,MFG/DEL 1<15 GR HEROIN/ANALOG,720 ILCS 570/401(c)(1),Class 1 Felony,"$75,000 ","$75,000 ",Chicago,60644
1935198861,1398330443,2/19/15,,,Male,Hispanic White,20,467,Case Continued,RECK DISCH FIREARM/PASSENGER,720 ILCS 5/24-1.5(b),Class 4 Felony,"$80,000 ","$80,000 ",Chicago,60608
1935193350,1398330650,2/20/15,,,Male,Hispanic White,28,466,Case Continued,DOMESTIC BTRY/PHYSICAL CONTACT,720 ILCS 5/12-3.2(a)(2),Class A Misdemeanor,"$100,000 ","$100,000 ",Chicago,60608
1935193350,1398330650,2/20/15,,,Male,Hispanic White,28,466,Case Continued,AGG BTRY/PREGNANT/HANDICAPPED,720 ILCS 5/12-3.05(d)(2),Class 3 Felony,$0 ,"$100,000 ",Chicago,60608
1935193350,1398330650,2/20/15,,,Male,Hispanic White,28,466,Case Continued,AGG DOMESTIC BATTERY/STRANGLE,720 ILCS 5/12-3.3(a-5),Class 2 Felony,$0 ,"$100,000 ",Chicago,60608
1935195326,1398330675,2/20/15,,,Male,Hispanic White,25,466,Case Continued,FELON POSS/USE WEAPON/FIREARM,720 ILCS 5/24-1.1(a),Class 3 Felony,$0 ,$0 ,Melrose Park,60160
1935195326,1398330675,2/20/15,,,Male,Hispanic White,25,466,Case Continued,MURDER/INTENT TO KILL/INJURE,720 ILCS 5/9-1(a)(1),Class M Felony (Murder),$0 ,$0 ,Melrose Park,60160
1935198862,1398330682,2/20/15,,,Male,Black,28,466,Case Continued,AGG BATTERY/PEACE OFFICER,720 ILCS 5/12-3.05(d)(4),Class 2 Felony,$0 ,$0 ,CHGO,60651
1935198862,1398330682,2/20/15,,,Male,Black,28,466,Case Continued,MURDER/INTENT TO KILL/INJURE,720 ILCS 5/9-1(a)(1),Class M Felony (Murder),$0 ,$0 ,CHGO,60651
1935195667,1398330701,2/20/15,,,Male,Latino,23,466,Stricken With Leave to Reinstate,DOMESTIC BTRY/PHYSICAL CONTACT,720 ILCS 5/12-3.2(a)(2),Class A Misdemeanor,$0 ,"$75,000 ",CHICAGO,60623
1935195667,1398330701,2/20/15,,,Male,Latino,23,466,Sentenced to Boot Camp,AGG BATTERY/PEACE OFFICER,720 ILCS 5/12-3.05(d)(4),Class 2 Felony,$0 ,"$75,000 ",CHICAGO,60623
1935196409,1398330884,2/21/15,,,Male,Black,26,465,Case Continued,MURDER/INTENT TO KILL/INJURE,720 ILCS 5/9-1(a)(1),Class M Felony (Murder),"$300,000 ","$300,000 ",Chicago,60651
1935197672,1398330913,2/21/15,,,Male,Black,24,465,Sentenced to VRIC,MFG/DEL HEROIN/SCH/PUB HS/PK,720 ILCS 570/407(b)(1),Class X Felony,$0 ,$0 ,Chicago,60651
1935197499,1398330915,2/21/15,,,Male,Black,34,465,Ship to IDOC,Robbery Armed,,,$0 ,"$175,000 ",CHICAGO,60827
1935192956,1398330919,2/21/15,,,Male,Black,23,465,Case Continued,ARMED ROBBERY/ARMED W/FIREARM,720 ILCS 5/18-2(a)(2),Class X Felony,"$350,000 ","$350,000 ",Chicago,60649
1935198883,1398330928,2/21/15,,,Male,Black,21,465,Dropped,MURDER/INTENT TO KILL/INJURE,720 ILCS 5/9-1(a)(1),Class M Felony (Murder),$0 ,"$1,000,000 ",RIVERDALE,60827
1935198883,1398330928,2/21/15,,,Male,Black,21,465,Case Continued,MURDER/INTENT TO KILL/INJURE,720 ILCS 5/9-1(a)(1),Class M Felony (Murder),"$1,000,000 ","$1,000,000 ",RIVERDALE,60827
1935198890,1398331199,2/22/15,,,Male,Hispanic White,19,464,Case Continued,MURDER/INTENT TO KILL/INJURE,720 ILCS 5/9-1(a)(1),Class M Felony (Murder),$0 ,$0 ,CHICAGO,60647
1935197921,1398331207,2/22/15,,,Male,Black,30,464,Case Continued,HOME INVASION/ARMED W/FIREARM,720 ILCS 5/12-11(a)(3),Class X Felony,"$250,000 ","$250,000 ",,60629
1935198897,1398331238,2/22/15,,,Male,Black,21,464,Case Continued,ARMED ROBBERY/ARMED W/FIREARM,720 ILCS 5/18-2(a)(2),Class X Felony,"$250,000 ","$250,000 ",PALENTINE,60074
1935195720,1398323002,2/23/15,,,Female,Black,54,463,Case Continued,MURDER/INTENT TO KILL/INJURE,720 ILCS 5/9-1(a)(1),Class M Felony (Murder),$0 ,$0 ,Chicago,60649
1935194120,1398323016,2/23/15,,,Male,Black,30,463,Case Continued,CRIM SEX ASLT/SUPER VIC 13-17,720 ILCS 5/11-1.20(a)(4),Class 1 Felony,"$750,000 ","$750,000 ",Chicago,60624
1935195324,1398323502,2/25/15,,,Male,Black,21,461,Case Continued,AGG UUW/VEH/FIR LOADED/NO FOID,720 ILCS 5/24-1.6(a)(1),Class 4 Felony,"$300,000 ","$475,000 ",Dolton,60419
1935195324,1398323502,2/25/15,,,Male,Black,21,461,Case Continued,MURDER/INTENT TO KILL/INJURE,720 ILCS 5/9-1(a)(1),Class M Felony (Murder),"$175,000 ","$475,000 ",Dolton,60419
1935198929,1398323547,2/25/15,,,Male,Hispanic White,32,461,Case Continued,AGG CRIM SEX ABUSE/VICTIM <13,720 ILCS 5/11-1.60(c)(1)(i),Class 2 Felony,"$750,000 ","$750,000 ",rolling meadows,60008
1935195290,1398323566,2/25/15,,,Male,Black,58,461,Case Continued,FELON POSS/USE WEAPON/FIREARM,720 ILCS 5/24-1.1(a),Class 3 Felony,"$25,000 ","$25,000 ",Chicago,60607
1935198887,1398323764,2/26/15,,,Male,Black,41,460,Case Continued,ARMED HABITUAL CRIMINAL,720 ILCS 5/24-1.7(a),Class X Felony,"$40,000 ","$80,000 ",Calumet Pk,60827
1935198935,1398323770,2/26/15,,,Female,Asian,34,460,Case Continued,MURDER/INTENT TO KILL/INJURE,720 ILCS 5/9-1(a)(1),Class M Felony (Murder),"$750,000 ","$750,000 ",HAZEL CREST,60429
1935194929,1398323790,2/26/15,,,Male,Black,53,460,Case Continued,MURDER/INTENT TO KILL/INJURE,720 ILCS 5/9-1(a)(1),Class M Felony (Murder),"$250,000 ","$250,000 ",CALUMET CITY,60409
1935194929,1398323790,2/26/15,,,Male,Black,53,460,Time Considered Served,CRIM TRESPASS TO STATE LAND,720 ILCS 5/21-5,Class A Misdemeanor,$0 ,"$250,000 ",CALUMET CITY,60409
1935198939,1398323810,2/26/15,,,Male,White,38,460,Case Continued,CHILD PORN/REPRODUCE/SELL,720 ILCS 5/11-20.1(a)(2),Class 4 Felony,"$300,000 ","$600,000 ",CHICAGO,60618
1935196144,1398323813,2/26/15,,,Male,Black,20,460,Case Continued,AGG CRIM SEX ABUSE/VICTIM <13,720 ILCS 5/11-1.60(c)(1)(i),Class 2 Felony,"$350,000 ","$700,000 ",Chicago,0
1935192115,1398324051,2/27/15,,,Male,Black,49,459,Case Continued,ARMED HABITUAL CRIMINAL,720 ILCS 5/24-1.7(a),Class X Felony,$0 ,$0 ,CHICAGO,60607
1935192115,1398324051,2/27/15,,,Male,Black,49,459,Case Continued,MURDER/INTENT TO KILL/INJURE,720 ILCS 5/9-1(a)(1),Class M Felony (Murder),$0 ,$0 ,CHICAGO,60607
1935195978,1398324080,2/27/15,,,Male,Latino,31,459,Case Continued,ROBBERY,720 ILCS 5/18-1(a),Class 2 Felony,"$250,000 ","$250,000 ",Chicago,60613
1935194661,1398324082,2/27/15,,,Male,Black,26,459,Case Continued,ARMED HABITUAL CRIMINAL,720 ILCS 5/24-1.7(a),Class X Felony,"$300,000 ","$600,000 ",Chicago,60628
1935194661,1398324082,2/27/15,,,Male,Black,26,459,Case Continued,AGG BTRY/GREAT BOD HARM/PC OFF,720 ILCS 5/12-3.05(a)(3),Class 1 Felony,$0 ,"$600,000 ",Chicago,60628
1935198953,1398324085,2/27/15,,,Male,Black,21,459,Case Continued,ARMED ROBBERY/ARMED W/FIREARM,720 ILCS 5/18-2(a)(2),Class X Felony,"$250,000 ","$250,000 ",CHICAGO,60620
1935198956,1398324307,2/28/15,,,Male,Black,19,458,Case Continued,MURDER/INTENT TO KILL/INJURE,720 ILCS 5/9-1(a)(1),Class M Felony (Murder),"$600,000 ","$600,000 ",CHICAGO,60623
1935197265,1398324331,2/28/15,,,Male,Black,30,458,Case Continued,ARMED HABITUAL CRIMINAL,720 ILCS 5/24-1.7(a),Class X Felony,$0 ,"$275,000 ",Chicago,60608
1935197265,1398324331,2/28/15,,,Male,Black,30,458,Time Considered Served,DRIVING ON SUSPENDED LICENSE,625 ILCS 5/6-303(a),Class A Misdemeanor,$0 ,"$275,000 ",Chicago,60608
1935197265,1398324331,2/28/15,,,Male,Black,30,458,Case Continued,MFG/DEL COCAINE/SCH/PUB HS/PK,720 ILCS 570/407(b)(1),Class X Felony,"$200,000 ","$275,000 ",Chicago,60608
1935198957,1398324346,2/28/15,,,Male,Hispanic White,54,458,Case Continued,PRED CRIM SEX ASLT/VICTIM <13,720 ILCS 5/11-1.40(a)(1),Class X Felony,$0 ,$0 ,CHICAGO,60638
1935199080,1398324371,2/28/15,,,Male,Black,25,458,Case Continued,MURDER/INTENT TO KILL/INJURE,720 ILCS 5/9-1(a)(1),Class M Felony (Murder),"$450,000 ","$450,000 ",DOLTON,60419
1935198609,1398326792,3/2/15,,,Male,Black,30,456,Case Continued,AMT NARC SCHED I/II/SCH/HS/PK,720 ILCS 570/407(b)(2),Class 1 Felony,$0 ,"$200,000 ",chicago,60644
1935198609,1398326792,3/2/15,,,Male,Black,30,456,Case Continued,OTHER AMOUNT SCHEDULE IV,720 ILCS 570/401(g),Class 3 Felony,"$50,000 ","$200,000 ",chicago,60644
1935191568,1398326793,3/2/15,,,Male,Black,48,456,Warrant,BURGLARY,720 ILCS 5/19-1(a),Class 2 Felony,$0 ,"$50,000 ",chicago,60609
1935199680,1398327048,3/3/15,,,Male,Black,37,455,Case Continued,PRED CRIM SEX ASSAULT/CON SUB,720 ILCS 5/11-1.40(a)(2)(D),Class X Felony,"$200,000 ","$200,000 ",Maywood,60153
1935199099,1398327058,3/3/15,,,Male,Black,24,455,Case Continued,BURGLARY,720 ILCS 5/19-1(a),Class 2 Felony,"$250,000 ","$250,000 ",Chicago,60617
1935197009,1398327065,3/3/15,,,Female,Black,40,455,Case Continued,MURDER/INTENT TO KILL/INJURE,720 ILCS 5/9-1(a)(1),Class M Felony (Murder),$0 ,$0 ,LOGAN,0
1935197416,1398327068,3/3/15,,,Male,Hispanic White,21,455,Case Continued,POSS CANNABIS/30-500 GRAM/1ST,720 ILCS 550/4(d),Class 4 Felony,$0 ,"$400,000 ",CHICAGO,60632
1935197416,1398327068,3/3/15,,,Male,Hispanic White,21,455,Case Continued,AGGRAVATED KIDNAPING/RANSOM,720 ILCS 5/10-2(a)(1),Class X Felony,"$400,000 ","$400,000 ",CHICAGO,60632
1935199022,1398327071,3/3/15,,,Male,Latino,19,455,Case Continued,ARMED ROBBERY/ARMED W/FIREARM,720 ILCS 5/18-2(a)(2),Class X Felony,"$350,000 ","$350,000 ",CICERO,0
1935199407,1398327076,3/3/15,,,Male,Black,29,455,Case Continued,AGG CRIM SEX ASLT/THREAT LIFE,720 ILCS 5/11-1.30(a)(3),Class X Felony,$0 ,"$750,000 ",Chicago,60624
1935199407,1398327076,3/3/15,,,Male,Black,29,455,Case Continued,ARMED ROBBERY/ARMED W/FIREARM,720 ILCS 5/18-2(a)(2),Class X Felony,"$500,000 ","$750,000 ",Chicago,60624
1935199407,1398327076,3/3/15,,,Male,Black,29,455,Case Continued,,,,"$250,000 ","$750,000 ",Chicago,60624
